compound_id,base_rdkit_smiles,relation,activity_value
gvk_123764455,COC(=O)Nc1nc2cc(-c3cccc(Cc4n[nH]c(=O)c5ccccc45)c3OC)ccc2[nH]1,,7.482012796974922
gvk_15325414,N#Cc1ccc(C2NC(=O)c3cccc4c3N2CC/C4=N\O)cc1,,6.0
gvk_15065264,O=C(c1ccc(Cc2n[nH]c(=O)c3ccccc23)o1)N1CCN(Cc2ccc(Cl)cc2)CC1,>,6.0
gvk_15339048,CCc1cc2ccc(C(C)(C#N)Cc3ccc(F)c(C)c3)cc2[nH]c1=O,,6.1
gvk_123929559,N#Cc1ccc(N2CCN(C(=O)CCc3nc4ccncc4c(=O)[nH]3)CC2)nc1,,7.013228265733755
gvk_123562715,CC[C@@H]1CN(C(=O)c2cc(Cn3c(=O)[nH]c(=O)c4ccccc43)ccc2F)CCN1C(=O)OC(C)(C)C,,7.550830267834799
gvk_125376016,Cc1nn2c([nH]c3cc(F)cc(C(N)=O)c32)c1C1(C)CCN(C)CC1,<,9.0
gvk_122859345,N#Cc1cccc2c(=O)[nH]c(-c3cnc(N4CCN(C(=O)C5CC5)CC4)nc3)cc12,>,7.301029995663981
gvk_15327442,CCc1cc(-c2ccc(S(=O)(=O)NCCc3ccccn3)s2)c(C)[nH]c1=O,,6.173925197299173
gvk_15355138,Cc1c(Cc2ccc(F)c(C(=O)N3CC(=O)N(C4CCCC4)C(CC(C)C)C3)c2)n[nH]c(=O)c1C,,6.823908740944319
gvk_15065219,O=C(c1cccc(Cc2n[nH]c(=O)c3ccccc23)c1)N1CCN(c2ccc(Cl)cc2)CC1,>,7.698970004336019
gvk_15339273,CCOc1cc(OCC)nc(CC(C)(C#N)c2ccc3cc(CC)c(=O)[nH]c3c2)n1,,6.8
gvk_15343112,Clc1cccc2c1Nc1ccccc1O2,,5.070581074285707
gvk_124377647,C[C@H]1COCCN1c1nc(-c2cnc(N)nc2)nc2c1CCN(C(=O)c1cc(Cc3n[nH]c(=O)c4ccccc34)ccc1F)C2,,9.424812155072338
gvk_15327803,Cc1[nH]c(=O)c2c(c1Nc1cccc(C(=O)N(C)C)c1)CCCC2,,7.096910013008056
gvk_122772575,Cc1cccc(N(C)C(=O)N2CCC(C(=O)c3ccccc3)CC2)c1,,5.522878745280337
gvk_15065923,COc1cccc(OC2CCN(C(=O)c3cc(Cc4n[nH]c(=O)c5c4CCCC5)ccc3F)CC2)c1,,8.221848749616356
CHEMBL1093610,CN1CCC(Oc2ccc3[nH]c(=O)c4c(c3c2)CCSC4)C1,,7.096910013008056
gvk_14622131,CC(C)OCCOc1cccc2[nH]c3c4c(c5c(c3c12)C(=O)NC5=O)CCC4,,7.154901959985743
gvk_15351074,CN(C)[C@H](C(=O)N1CCN(C(=O)c2cc(Cn3ccc(=O)c4ccccc43)ccc2F)CC1)C(F)(F)F,>,5.301029995663981
gvk_123929535,C[C@H]1CN(c2ccc(C#N)cn2)CCN1C(=O)CCc1nc2ccccc2c(=O)[nH]1,,8.0
gvk_15325480,COc1ccc([C@H]2NC(=O)c3cc(F)cc4c3N2CC[C@@H]4N)cc1,,6.0
gvk_124501257,O=C(c1ccc(OCCN2CCN(C(=O)c3cc(Cc4n[nH]c(=O)c5ccccc45)ccc3F)CC2)cc1)c1c(-c2ccc(O)cc2)sc2cc(O)ccc12,,8.481486060122112
gvk_125379017,Cc1c(CN2CCN(C(=O)c3cc4cccc(C(N)=O)c4o3)CC2)sc2c(N3CCOCC3)nc(-c3cccc4[nH]ncc34)nc12,,7.372736583431779
gvk_121514639,CC(C)CN1CCP(=O)(c2cc(Cc3n[nH]c(=O)c4ccccc34)ccc2F)CC1,>,7.0
gvk_123349533,Cc1nc2nc(N3CCN(C(=O)c4cc(Cc5n[nH]c(=O)c6ccccc56)ccc4F)CC3)ccc2[nH]1,,8.045757490560675
gvk_123425835,CCOc1cc(CN2CCN(c3ncccc3Cl)CC2)cc2[nH]c(=O)c3c(c12)NCCC3,,7.794795636051855
gvk_20162610,CCCN1CCCN(C(=O)c2cc(Cc3n[nH]c(=O)c4ccccc34)ccc2F)CC1,,8.323868445099711
gvk_121095309,CCc1cc2cc(C(C3CC=CCC3)N3CCC(O)CC3)ccc2[nH]c1=O,,6.105
gvk_15065050,O=C(c1cccc(Cc2n[nH]c(=O)c3ccccc23)c1)N1CCN(C(=O)C2CCCCC2)CC1,>,8.0
CHEMBL3644562,O=c1[nH]nc2c3c(cccc13)N=C(CN1CCC(Cc3ccccc3)CC1)N2,,7.455931955649724
gvk_121938729,CC(C)(N)c1ccc(-c2cn3cc(F)cc3c(=O)[nH]2)cc1,>,6.522878745280337
gvk_15329206,CCc1c(Cc2ccc(F)c(C(=O)N3CCC[NH2+]CC3)c2)n[nH]c(=O)c1CC,>,5.301029995663981
gvk_125381080,O=C(c1cc(Cc2n[nH]c(=O)c3ccccc23)c(F)cc1F)N1CCN(c2ncc(Br)cn2)CC1,,7.829738284605042
gvk_15065895,O=C(c1cc(Cc2n[nH]c(=O)c3c2CCCC3)ccc1F)N1CCN(c2ccccn2)CC1,>,7.0
gvk_15341584,O=c1[nH]nc(C2CCN(c3ncccn3)CC2)c2ccccc12,,6.2844999999999995
gvk_123929562,C[C@H]1CN(c2ccc(C#N)cn2)CCN1C(=O)CCc1nc2ccc(F)c(F)c2c(=O)[nH]1,,7.958607314841775
CHEMBL563408,O=C(NCCN1CCOCC1)c1cc2[nH]c(=O)c3ccccc3n2n1,,6.853871964321762
gvk_15327425,CCc1cc(-c2cncc(C(=O)NCCOC)c2)c(C)[nH]c1=O,,5.684029654543083
gvk_121100893,O=C1CN(Cc2ccccc2)c2ncc(CN3CCC(c4ccc(Cl)cc4)CC3)cc2N1,,7.4
gvk_120765317,O=C(NCCc1ccccn1)c1ccc2c(c1)[nH]c(=O)c1ccsc12,,6.0
gvk_13151362,O=C1NCCc2c1ccc1[nH]cc(CCNC(=O)N3CCNCC3)c21,,7.602059991327962
gvk_125376979,NC(=O)c1cc(F)cc2cc(-c3ccc(CN4CCCC4)cc3)oc12,,7.6414707219187
gvk_3803094,O=c1[nH]c2cc(CN3CC=C(c4ccccc4)CC3)ccc2c2ccccc12,,7.795880017344075
gvk_15065010,CCC/C=C/CC1CC(=O)N(c2cc(Cc3n[nH]c(=O)c4ccccc34)ccc2Cl)C1=O,>,6.522878745280337
gvk_121101066,O=C1Nc2cc(CN3CCN(c4ccc(-c5ccsc5)cc4)CC3)cnc2N2CCCC[C@@H]12,,7.4
gvk_121423900,Cc1cccc2c(=O)[nH]c(C3CCN(CCO)CC3)cc12,,7.769551078621726
CHEMBL297200,O=S(=O)(NCC(c1ccccc1)c1ccccc1)c1ccc2nc(O)c3ccccc3c2c1,,4.853871964321762
gvk_122338252,Cc1cccc2c(=O)[nH]c3c(c12)COC(C1CCN(C(=O)C2CC2)CC1)C3,,7.279014255846261
gvk_15065896,CC(C)(C)OC1CCN(C(=O)c2cc(Cc3n[nH]c(=O)c4c3CCCC4)ccc2F)CC1,,8.292429823902063
gvk_125528531,CCc1nc2ccc(CN3CCN(c4ccc(C(=O)NC)nc4)CC3)c(Cl)c2[nH]c1=O,,7.886056647693163
gvk_15341182,Cc1cc2[nH]c(=O)c3ccccc3c2cc1NC(=O)Cc1ccc(F)cc1,,6.347753658996677
CHEMBL4287147,NC(=O)c1cccc2[nH]c(-c3cc4c(s3)CCNC4)nc12,,7.236272699372512
gvk_15339086,CCc1cc2ccc(C(C)(C#N)Cc3ccc(C)cc3)cc2[nH]c1=O,,6.4
gvk_125058760,CN(C)c1ccc2c(c1)[nH]c(=O)c1ccccc12,,6.508638306165727
CHEMBL1373905,O=[N+]([O-])c1ccc2ncnc(O)c2c1,,4.6020599913279625
gvk_15343122,O=c1[nH][nH]c(=O)c2c([N+](=O)[O-])cccc12,,4.142667503568731
gvk_15065325,CC(C)NC(=O)c1cccc(COc2ccccc2C(N)=O)c1,>,5.0
gvk_20162661,O=C(Nc1ccc(C(F)(F)F)cc1)N1CCCN(C(=O)c2cccc(Cc3n[nH]c(=O)c4ccccc34)c2)CC1,>,8.0
CHEMBL545507,O=C(CN1CCC(N2CCCC2)CC1)Nc1ccc2nc(O)c3ccccc3c2n1,,6.847711655616944
gvk_15329202,CCc1cc(Cc2ccc(F)c(C(=O)N3CC[NH2+]CC3Cc3ccccc3)c2)n[nH]c1=O,>,5.301029995663981
gvk_14622117,O=C1NC(=O)c2c1c1c(c3[nH]c4c(c(NO)cc[n+]4[O-])c23)CCC1,,7.853871964321762
CHEMBL1935263,CCN(CC)C(=O)CCC(=O)c1ccc2[nH]c3c4c(c5c(c3c2c1)C(=O)NC5=O)CCC4,,7.920818753952375
gvk_121126365,CN(C)Cc1cc2c([nH]c(=O)c3cc(F)cc(O)c32)s1,,7.42021640338319
gvk_125135663,CC1(C)C(C(=O)N2CC3=NNC(=O)c4cc(F)cc5[nH]c(c3c45)C2)C1(C)C,,7.747146969020107
gvk_121100858,O=C1Nc2cc(CN3CCN(c4ccc(Cl)c(F)c4)CC3)cnc2N2CCC[C@@H]12,<,7.3
gvk_124150026,NC(=O)c1cccc2cn(-c3ccc([C@]4(F)CCCNC4)cc3)nc12,>,7.0
gvk_15346037,Cc1c(Cc2ccc(F)c(C(=O)N3CCN(C4CCCCC4)C(=O)C3C)c2)[nH+][nH]c(=O)c1C,,7.602059991327962
gvk_15327355,CCc1cc(-c2ccc(CNCc3cccc(C(F)(F)F)c3F)s2)c(C)[nH]c1=O,,6.3979400086720375
CHEMBL599802,CNC(C)(C)C(=O)N1CCN(C(=O)c2cc(Cc3n[nH]c(=O)c(C)c3C)ccc2F)CC1,,8.431798275933005
gvk_124110053,CN(CC1=CN2C(=Nc3cccc4c(=O)[nH]nc2c34)C=C1)C1CCN(c2ccccc2)CC1,,6.794524963259109
CHEMBL610491,NC(=O)c1cccc2cn(-c3ccc(NC(=O)C4CNC4)cc3)nc12,,8.0
gvk_15329230,Cc1c(Cc2ccc(F)c(C(=O)N3CCn4c(-c5ccco5)n[nH+]c4C3)c2)n[nH]c(=O)c1C,>,5.301029995663981
gvk_15327212,CCc1cc(-c2ncon2)c(C)[nH]c1=O,,6.173925197299173
gvk_15341389,O=c1[nH]nc2c3c(cccc13)N=C(CN1CCCCC1)N2,,7.721246399047171
gvk_15347476,O=C(NCCN1CC[NH+](c2ccccc2)CC1)c1ccc2c(c1)[nH]c(=O)c1cccn12,>,5.301029995663981
gvk_15341559,CCOC(=O)N1CCC(CCNc2n[nH]c(=O)c3ccccc23)CC1,,7.246
gvk_15065882,COCCN1CCN(C(=O)c2cc(Cc3n[nH]c(=O)c4c3CCCC4)ccc2F)CC1,,8.136677139879545
gvk_123764382,CCNC(=O)Nc1nc2cc(-c3cc(Cc4n[nH]c(=O)c5ccccc45)ccc3OC)ccc2[nH]1,,10.221848749616356
gvk_121101075,Cc1cnccc1-c1ccc(N2CCN(Cc3cnc4c(c3)NC(=O)[C@@H]3CCCCN43)CC2)cc1,<,7.3
gvk_15327386,CCc1cc(-c2cncc(C(=O)NCc3ccccn3)c2)c(C)[nH]c1=O,,5.690369832574101
gvk_122743965,CN(CC(=O)Nc1cccc(Cn2c(=O)[nH]c(=O)c3ccccc32)c1)C(=O)OC(C)(C)C,,5.247951552180561
CHEMBL3649765,COCCN(C)Cc1ccc2c3c(c(=O)[nH]c2c1)CCCN3,,6.920818753952375
CHEMBL4210202,COc1ccc(Cl)cc1/C=C/c1nnc(-c2cc(C)cc3c(=O)c4ccccc4c(=O)[nH]c23)o1,,5.924088238517223
gvk_15065417,Cc1cc(C)cc(NC(=O)N2CCN(C(=O)c3cccc(COc4cccc(F)c4C(N)=O)c3)CC2)c1,>,6.301029995663981
Otava_784373,CCc1nnc(NC(=O)c2cc(O)nc3ccccc23)s1,<,3.4001169279263124
gvk_15065556,CC(Oc1ccsc1C(N)=O)c1ccc(F)c(C(=O)N2CCCNCC2)c1,>,5.698970004336019
gvk_124407738,COc1ccc(C(=O)CCN2CCC(c3nc4c(C(N)=O)cccc4[nH]3)C2)cc1,,8.229147988357855
gvk_122859349,CN(C)C1CCN(Cc2ccc(-c3cc4c(C#N)cccc4c(=O)[nH]3)cc2)C1,>,7.0
gvk_122347009,O=c1[nH]c(CCCN2CCN(c3ccc(Cl)cc3Cl)CC2)nc2c1CC1(CC2)CC1,,9.0
gvk_15341512,O=C(c1ccc(F)cc1)C1CCN(CCNc2nc(O)c3ccccc3n2)CC1,,6.183
gvk_15065006,CN1CC(=O)N(c2cc(Cc3n[nH]c(=O)c4ccccc34)ccc2F)C(=O)C1,,8.028892450161766
CHEMBL4758651,NC(=O)c1cc(Cl)c2cc(-c3cc4c(s3)CCNC4)cnn12,,8.140261433802854
gvk_15353370,O=C(c1cc(Cc2n[nH]c(=O)n3c(Cl)c(Cl)nc23)ccc1F)N1CCC[NH2+]CC1,>,5.301029995663981
gvk_123425927,CCNC(=O)c1ccc(N2CCN(Cc3ccc4c5c(c(=O)[nH]c4c3)CCCN5)CC2)cc1F,,8.148130399270233
gvk_15065411,Cn1nc(C(F)(F)F)c2cc(C(=O)N3CCN(C(=O)c4cccc(COc5c(F)cccc5C(N)=O)c4)CC3)sc21,,5.0
gvk_20670197,O=c1[nH]c2c(c3ncccc13)Cc1c-2cccc1N1CCN(CC2CC2)CC1,,7.554395796726403
gvk_125528528,Cc1nc(C(N)=O)ccc1N1CCN(Cc2ccc3nc(C)c(=O)[nH]c3c2C)CC1,,8.221848749616356
gvk_122347052,Cc1ccc(C2CCN([C@H]3C=C(c4nc5c(c(=O)[nH]4)CC4(CC5)CC4)CC3)CC2)cc1,,9.0
gvk_121258565,CC1Oc2c(F)cc(CN3CCN(c4ccc(C(=O)NC5CC5)cc4)CC3)cc2NC1=O,>,7.5
gvk_122338236,O=c1[nH]c2c(c3ccccc13)COC(C1CCOCC1)C2,,7.196542884351587
gvk_125380580,CCCC[N+]1(CC(=O)OC2CCCCCCCCCCC2)CCCCC1,,6.866461091629782
CHEMBL3113567,NC(=O)c1cccc2[nH]c(-c3ccc(OCc4cn(CCF)nn4)cc3)nc12,,7.518557371497695
gvk_125375951,NC(=O)c1cc(F)cc2c1-n1ncc(C3CCN(CC4CC4)CC3)c1C2(F)F,<,6.995678626217357
CHEMBL126167,Nc1ccc(-c2nc(O)c3cccc(O)c3n2)cc1,,6.539102157243452
gvk_122858884,NC(=O)c1cccc2cn(-c3ccc4c(c3)OCCCSCCCO4)nc12,,7.313810765755976
gvk_15327818,O=C(NCc1ccc([N+](=O)[O-])cc1)c1cncc(-c2c[nH]c(=O)c3c2CCCC3)c1,,6.3979400086720375
gvk_20162868,COc1ccc(CN2CCCN(C(=O)c3cccc(Cc4n[nH]c(=O)c5ccccc45)c3)CC2)cc1OCc1ccccc1,>,7.698970004336019
gvk_125375916,COCCN1CCC(c2cnn3c2[nH]c2cc(F)cc(C(N)=O)c23)CC1,<,9.0
gvk_122338241,O=C(C1COC1)N1CCC(C2Cc3[nH]c(=O)c4ccccc4c3CO2)CC1,,7.484126156288321
gvk_15339176,CCc1cc2ccc(C(C)(C#N)Cc3cccc(N4CCC(N(C)C)C4)n3)cc2[nH]c1=O,,7.3
gvk_20162907,COc1cc(CN2CCCN(C(=O)c3cccc(Cc4n[nH]c(=O)c5ccccc45)c3)CC2)cc(OC)c1,>,7.0
gvk_15355099,CC1=C(C(F)(F)F)C(=O)[NH2+]N=C1Cc1ccc(F)c(C(=O)N2CC(=O)N3CCOCC3C2)c1,>,8.301029995663981
gvk_121100882,CNC(=O)c1ccc(N2CCN(Cc3cnc4c(c3)NC(=O)[C@@H]3CCCCN43)CC2)cc1,>,7.9
gvk_121168600,O=c1[nH]c(=O)n(C2CCNCC2)c2ccccc12,,6.452333333333333
gvk_15339117,CCc1cc2ccc(C(C)(C#N)CCOc3ccccc3C)cc2[nH]c1=O,,6.5
gvk_121100915,CCOC(=O)c1ccc(N2CCN(Cc3cnc4c(c3)NC(=O)[C@@H]3CCCN43)CC2)cc1,<,7.3
gvk_15343366,O=C1NCC2c3cc(S(=O)(=O)NN4CCOCC4)ccc3Oc3cccc1c32,,6.841637507904751
gvk_123534681,Cn1cnc(C(=O)N2CCN(C(=O)c3ccc(Nc4nc5ccccc5n5nnnc45)cc3)CC2)c1,<,5.3
Otava_1064166,Cc1cc(C)cc(NC(=O)CC2Nc3ccccc3NC2=O)c1,<,3.4001169279263124
gvk_15339257,CCc1c(Cl)c2ccc(C(C)(C#N)Cc3cccc(C#N)c3)cc2[nH]c1=O,,6.4
gvk_15329274,Cc1ccc(C[C@]2(C(=O)N3CCN(C(=O)c4cc(Cc5n[nH]c(=O)c(C)c5C)ccc4F)CC3)CCCN2)cc1,>,5.301029995663981
CHEMBL1949843,O=c1[nH]cnc2ccc(F)cc12,,5.045275209020938
gvk_125308321,Cc1ccc(F)c2c(=O)[nH]c(CCCN3CCN(c4ccc(C#N)cc4)CC3)cc12,,9.119186407719209
gvk_15323552,O=C1CCn2c(-c3ccc(-c4ccc(F)cc4)cc3)nc3cccc1c32,>,5.0
gvk_15341797,C=Cc1ccc(OC(=O)C2CCCCC2)c(O)c1,>,4.698970004336019
Otava_1084085,CCOc1ccc2ncc(C(=O)O)c(Nc3cccc(C(=O)O)c3)c2c1,<,3.4001169279263124
CHEMBL3291313,CC(C)N1CCN(C(=O)c2cc3[nH]c(=O)c4ccccc4c3n2C)CC1,,6.080921907623926
CHEMBL203967,O=C(c1cc(Cc2nnc(O)c3ccccc23)ccc1F)N1CCCN(CC2CC2)CC1,,8.301029995663981
gvk_123562760,CCCN1CCN(C(=O)c2cc(Cn3c(=O)[nH]c(=O)c4ccccc43)ccc2F)C[C@@H]1CC,,7.7037998553396
CHEMBL4085866,CC(C)(C)OC(=O)NC1CCN(C(=O)c2nc3c(C(N)=O)cc(F)cc3[nH]2)CC1,,7.096910013008056
gvk_121100918,O=C1CC2CCCN2c2ncc(CN3CCN(c4ccc(Cl)cc4)CC3)cc2N1,<,7.3
gvk_122700539,CN(C)C(=O)c1ncc(N2CCN(c3nc4c(C(N)=O)cc(F)cc4[nH]3)CC2)cn1,,8.096910013008056
gvk_15341802,O=C(Oc1ccc(-c2ccc(O)cc2)cc1O)c1cccc2ccccc12,>,4.698970004336019
gvk_125376976,CNCc1ccc(-c2cc3cc(F)cc(C(N)=O)c3o2)cn1,,7.346813224481867
gvk_121100826,Cc1cccc(N2CCN(Cc3cnc4c(c3)NC(=O)[C@@H]3CCCN43)CC2)c1,<,7.3
gvk_123425961,CC1CN(c2ccc(C#N)c(F)c2)CCN1Cc1ccc2c3c(c(=O)[nH]c2c1)CCCN3,,8.045275209020938
Otava_1084198,CC(C)c1ccc(S(=O)(=O)NNC(=O)c2ccccc2)cc1,<,3.4001169279263124
CHEMBL3414774,CCN(CC)C(=O)/C=C\C(=O)Nc1cccc(C(N)=O)c1,,6.096910013008056
gvk_15339279,CCOc1cc(C#N)nc(CC(C)(C#N)c2ccc3cc(CC)c(=O)[nH]c3c2)n1,,7.2
gvk_15064833,O=c1[nH]nc(Cc2ccc(F)c(O)c2)c2ccccc12,,6.301029995663981
CHEMBL520924,CN1CCN(C(=O)c2cccc(-c3nc4cccc5c4n3CCNC5=O)c2)CC1,,6.711009969296421
gvk_15065459,Cc1noc(C)c1C(=O)N1CCN(C(=O)c2cccc(CCOc3ccccc3C(N)=O)c2)CC1,,5.0
CHEMBL3649725,CCOc1ccc2[nH]c(=O)c3c(c2c1)NCCC3,,5.8124792791635365
CHEMBL3905859,NCCOc1c(-c2ccc(N3CCCC3)cc2)[nH]c(=O)c2cc(F)ccc12,,6.6777807052660805
gvk_121258580,CC1Oc2c(Cl)cc(CN3CCN(c4ccc(Cl)cc4)CC3)cc2NC1=O,,7.0
gvk_122347041,CC1(C)CN(c2ccc(F)cc2)CCN1[C@H]1C=C(c2nc3c(c(=O)[nH]2)CC2(CC3)CC2)CC1,,5.300943145452332
CHEMBL3593986,CC(=O)Nc1ccc(-c2ccc(-c3nc4c(C(N)=O)cccc4[nH]3)cc2)cc1,,4.795880017344075
gvk_121216612,CNC(=O)c1ccc(N2CCN(Cc3cnc4c(c3)[nH]c(=O)n3cccc43)CC2)c(F)c1,>,8.0
gvk_15347416,CC(C)N(Cc1nc2cccc3c2n1CCNC3=O)C(C)C,,6.189095719331299
gvk_15325403,CO/N=C1/CCN2c3c(cccc31)C(=O)NC2c1ccc(C(F)(F)F)cc1,,6.0
gvk_15325512,N[C@@H]1CCN2c3c(cccc31)C(=O)N[C@H]2c1ccccc1,,6.0
Otava_1084126,Cc1cc(S(=O)(=O)Nc2ccccc2O)ccc1F,<,3.4001169279263124
gvk_123425988,COc1cc(N2CCN(Cc3ccc4c5c(c(=O)[nH]c4c3)CCCN5)CC2)ncc1Br,,7.754240644032723
CHEMBL322133,O=C(CCn1c2c(c(=O)[nH]c1=O)CSCC2)NCC(=O)c1ccc(Br)cc1,,7.823908740944319
gvk_15065480,Cc1cccc(NC(=O)N2CCN(C(=O)c3cccc(COc4ccc(F)cc4C(N)=O)c3)CC2)c1,>,7.0
gvk_121258739,CCNC(=O)c1ccc(N2CCN(Cc3cc(O)c4c(c3)NC(=O)C(C)O4)CC2)cc1,,7.8
gvk_15064905,O=C(CCCCl)Nc1cc(Cc2n[nH]c(=O)c3ccccc23)ccc1N1CCOCC1,>,5.522878745280337
CHEMBL400299,O=c1[nH]c(C2CCCC(N3CC=C(c4ccccc4)CC3)C2)nc2ccccc12,,5.7447274948966935
gvk_15336387,Cc1cccc2c(=O)[nH]c(CCN3CCCCC3)cc12,,7.585026652029182
gvk_15327326,CCc1cc(-c2ccc(CN3CCC4(CC3)OCCO4)s2)c(C)[nH]c1=O,,6.102372908709558
gvk_15325457,N[C@H]1CCN2c3c(cccc31)C(=O)N[C@H]2c1ccc([N+](=O)[O-])cc1,,6.0
gvk_121762908,O=C(c1cc(Cc2n[nH]c(=O)c3ccccc23)ccc1F)N1CCc2cccc3c2C1CC3F,,9.2518119729938
gvk_14622139,O=C1NC(=O)c2c1c1c(c3[nH]c4ccc(OC(=O)N5CCCCC5)cc4c23)CCC1,,7.086186147616283
CHEMBL400344,O=c1[nH]c(C2=CC(N3CCN(c4ccc(F)cc4)CC3)CC2)nc2c(Cl)cccc12,,7.602059991327962
CHEMBL4279230,CN1CCc2sc(-c3nc4c(C(N)=O)cccc4[nH]3)cc2C1,,6.910094888560602
gvk_15065561,NC(=O)c1ccccc1OCCc1ccc(C(=O)N2CCc3ccccc3C2)c(F)c1,>,5.698970004336019
gvk_122340079,Cn1ccc2c(=O)[nH]c(N3CCN(c4ccccc4C#N)CC3)nc21,,5.97798426018228
gvk_123764437,O=c1[nH]nc(Cc2ccc(F)c(-c3ccc4[nH]c(-c5ccccc5)nc4c3)c2)c2ccccc12,,9.214670164989233
CHEMBL3092537,C[C@H](NC(=O)CCc1nc2ccccc2c(=O)[nH]1)c1ccccc1,,5.200659450546418
gvk_15339168,CCc1cc2ccc(C(C)(C#N)Cc3cccc(OCCS(C)(=O)=O)c3)cc2[nH]c1=O,,7.6
gvk_15325470,COc1ccc([C@H]2NC(=O)c3cccc4c3N2CC[C@@H]4N)c(C)c1,,6.0
CHEMBL3895581,Cn1c2c3c4c(cccc41)C(=O)NN=C3CCC2,,7.801342913045577
gvk_15323189,CC(O)CNCCC(=O)N1CCc2[nH]c(=O)c3ccccc3c2C1,,5.661543506395395
CHEMBL1935270,CC(C)(C)OC(=O)NCCNC(=O)CCC(=O)c1ccc2[nH]c3c4c(c5c(c3c2c1)C(=O)NC5=O)CCC4,,7.795880017344075
gvk_121100804,CNC(=O)c1ccc(N2CCN(Cc3cnc4c(c3)NC(=O)[C@@H]3CCCN43)CC2)nc1,>,7.9
gvk_15327273,CCc1cc(-c2ccc(S(=O)(=O)N3CCN(CCO)CC3)s2)c(C)[nH]c1=O,,5.537602002101044
gvk_15341409,O=c1[nH]nc2c3c(cccc13)Oc1ccc(COP(=O)(OCc3ccccc3)OCc3ccccc3)cc1-2,,7.0655015487564325
gvk_123459275,N#Cc1ccc(N2CCN(CCCc3cc4c(N)cc(F)cc4c(=O)[nH]3)CC2)cc1F,,10.0
gvk_15323185,O=C1CCN(CC(=O)N2CCc3[nH]c(=O)c4ccccc4c3C2)CC1,,6.528708288941061
gvk_124150008,NC(=O)c1cc(F)cc2cn(-c3ccc([C@@H]4CCCNC4)cc3)nc12,>,7.0
gvk_121291302,NC(=O)c1nn(CC(O)CN2C(=O)C(=O)c3ccccc32)c2ccccc12,,4.392544976785332
gvk_15351077,CCc1[nH+]nc2n1CCN(C(=O)c1cc(C[NH+]3N=CC(=O)c4ccccc43)ccc1F)C2,>,5.301029995663981
gvk_123425899,Cc1cc(F)ccc1N1CCN(Cc2ccc3c4c(c(=O)[nH]c3c2)CCCN4)CC1,,7.955460239607589
CHEMBL3105404,Cc1c(C(=O)N2CCN(C(=O)CCc3nc4ccccc4c(=O)[nH]3)CC2)oc2ccccc12,,6.886056647693163
gvk_15065429,NC(=O)c1ccccc1OCCc1cccc(C(=O)N2CCN(C(=O)Nc3ccccc3)CC2)c1,>,6.301029995663981
gvk_15065555,CC(Oc1ccsc1C(N)=O)c1ccc(F)c(C(=O)N2CCNCC2)c1,>,5.698970004336019
CHEMBL3416132,O=C1NCCc2ccc(Cl)cc21,,4.0
gvk_15064991,O=C1CC2(CCCC2)C(=O)N1c1cccc(Cc2n[nH]c(=O)c3ccccc23)c1,>,6.522878745280337
gvk_125199481,CCCc1nc2ccc(CN3CCN(c4ccc(C(=O)NC)nc4Cl)CC3)cc2[nH]c1=O,,7.823908740944319
gvk_125375946,NC(=O)c1cc(F)cc2[nH]c3c(-c4ccncc4)cnn3c12,<,6.995678626217357
gvk_125376975,CN(C)Cc1ccc(-c2oc3c(C(N)=O)cc(F)cc3c2Cl)cc1,,5.033670504836122
gvk_125528569,CNC(=O)c1ccc(N2CCN(Cc3ccc4nc(C(F)(F)F)c(=O)[nH]c4c3F)CC2)c(F)n1,,7.4089353929735005
gvk_15065337,NC(=O)c1ccccc1OCc1cccc(C(=O)N2CCN(C(=O)Nc3ccc(C(F)(F)F)cc3)CC2)c1,>,7.0
CHEMBL196504,Oc1nc2ccc(CCCCN3CC=C(c4ccccc4)CC3)cc2c2ccccc12,,6.924453038607469
gvk_15065090,CC(=O)OC(C)(C)C(=O)N1CCN(C(=O)c2cccc(Cc3n[nH]c(=O)c4ccccc34)c2)CC1,>,7.698970004336019
gvk_15355081,CC1=C(C)C(Cc2ccc(F)c(C(=O)N3CCN(c4cncn4C)C(=O)C3)c2)=N[NH2+]C1=O,>,8.301029995663981
CHEMBL3644592,O=c1[nH]nc2c3c(cccc13)N=C(CN1CCC(c3c[nH]c4ccccc34)CC1)N2,,7.886056647693163
gvk_15346049,Cc1c(Cc2ccc(F)c(C(=O)N3CCN(C4CCCOC4)C(=O)C3)c2)[nH+][nH]c(=O)c1C,>,8.301029995663981
gvk_15065135,O=C(c1cccc(F)c1)N1CCN(C(=O)c2cccc(Cc3n[nH]c(=O)c4ccccc34)c2)CC1,>,7.698970004336019
CHEMBL3577702,COc1ccc2c(c1)C(CC(=O)N1CCN(C(=O)c3ccccc3N3CCC(=O)NC3=O)CC1)CC2=O,,6.710009933945681
gvk_121762909,NC1CC2c3c(cccc31)CCN2C(=O)c1cc(Cc2n[nH]c(=O)c3ccccc23)ccc1F,,7.115771230367396
gvk_122317221,O=C(CCCc1nc2ccccc2c(=O)[nH]1)N1CCC(c2nnc(COc3ccc(Cl)cc3)o2)CC1,,5.421360790031928
gvk_122347051,CNC(=O)c1ccc(N2CCN([C@H]3C=C(c4nc5c(c(=O)[nH]4)CC4(CC5)CC4)CC3)CC2)nc1,,9.0
